Time,Position,Velocity
1705983196.157647,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.2695143,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.3652256,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.4614437,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.5572703,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.6690416,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.7650437,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.8610334,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983196.9569423,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.0685346,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.1645458,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.2604032,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.3564076,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.468264,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.5639708,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.6600223,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.7558303,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.8676383,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983197.9636593,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.059532,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.1712284,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.2672424,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.3630888,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.4588494,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.5708098,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.6668751,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.7625113,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.8586242,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983198.9705799,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.0665257,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.162423,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.2581587,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.370071,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.4659026,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.562131,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.657831,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.7694983,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.865495,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983199.961412,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.057364,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.1692688,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.265053,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.3609753,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.4569035,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.5687034,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.6647785,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.7606483,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.872512,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983200.968241,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.0640872,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.1599846,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.2720876,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.367703,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.4637465,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.5595903,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.6712937,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.7671099,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.8630366,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983201.9589694,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.0706384,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.1666195,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.2625403,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.3585901,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.470225,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.5661285,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.662229,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.7578738,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.869772,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983202.9657574,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.061635,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.1736348,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.2694943,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.3654335,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.4613128,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.5729887,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.6691613,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.7648957,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.8608289,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983203.9725199,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.0685992,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.1644163,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.2603722,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.372272,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.4680853,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.5641696,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.659978,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.7716992,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.8677979,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983204.9634688,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.059243,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.1710932,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.2671616,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.3630111,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.4750068,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.5704985,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.6666062,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.7623708,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.8742993,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983205.9703393,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.0660815,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.1620135,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.2738552,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.3696759,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.4656475,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.5615776,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.6734514,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.7694528,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.8652956,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983206.9612186,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.072721,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.1688128,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.2647219,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.3606052,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.4723573,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.568479,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.6642468,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.7600358,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.8718514,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983207.9678545,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.0637789,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.1755352,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.2720537,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.3675125,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.4632614,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.5752196,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.6710894,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.766976,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.8629842,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983208.97488,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.070701,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.166381,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.2623854,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.3740897,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.4701767,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.56613,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.6618733,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.773875,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.8696744,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983209.9656448,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.0615368,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.1735156,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.2691913,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.3653288,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.4612865,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.5731125,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.6689148,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.7648783,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.8767047,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983210.9726784,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.0684378,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.1642542,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.2761924,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.3719475,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.4678552,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.5640292,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.6757615,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.7717175,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.8676577,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983211.9634583,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.0752106,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.1712554,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.2672462,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.3631563,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.4749584,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.5707822,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.6666746,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.762759,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.8745818,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983212.9703162,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.066191,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.1781251,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.2740743,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.3698995,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.465778,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.5777469,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.6736357,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.7695477,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.8653562,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983213.9772642,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.0731494,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.1691315,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.2650204,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.3767674,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.472717,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.568709,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.66441,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.7763896,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.872184,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983214.9681213,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.0638595,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.1758287,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.2717247,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.367935,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.46363,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.575547,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.6713223,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.767221,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.8789408,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983215.974826,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.070899,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.166639,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.278551,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.3745456,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.4703798,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.5662408,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.6783335,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.774036,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.8700795,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983216.9659927,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.077653,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.1741686,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.269777,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.3654678,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.47724,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.5730975,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.669301,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.76502,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.8768318,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983217.9728525,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.0685492,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.164447,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.2764995,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.3722866,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.4683206,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.5799582,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.6759567,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.7717254,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.8678124,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983218.9795504,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.075469,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.1712954,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.2671628,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.3791232,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.4749413,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.5708728,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.666825,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.7786493,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.8742633,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983219.9704475,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.0661721,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.177822,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.2739437,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.3700163,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.465737,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.5775974,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.6734867,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.7694275,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.8813167,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983220.977112,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.073043,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.1686354,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.2804694,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.3766837,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.4725754,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.5683243,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.6800904,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.776036,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.8721185,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983221.9679806,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.0796885,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.1754704,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.2716575,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.3674235,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.4791803,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983222.575136,"x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
